关注人数,区域,单价,小区,已发布日,建成年份,建筑结构,总价,户型_厅,户型_室,朝向,标题,楼层,满二,满五,装修,近地铁,面积
10,世纪城,85252,远大园二区 ,30,2001,塔楼,1300,1,3,西南,世纪初正规三居室，高楼层，采光好,顶层(共17层),False,True,其他,True,152.49
6,海淀其它,39510,前沙涧路7号院 ,30,2009,板楼,235,1,1,东,低楼层  东向一居室 客厅卧室都带阳台,低楼层(共6层),False,True,精装,False,59.48
44,田村,48307,绿谷雅园 ,30,2004,板楼,790,2,3,南 北,绿谷雅园南北通透三居室 户型方正 诚意出售,中楼层(共5层),False,True,其他,False,163.54
4,玉泉路,66912,玉阜嘉园 ,360,2003,板楼,948,2,3,南 北,海淀区 商品房花园社区 南北通透 无遮挡 有车位随时看,底层(共12层),False,False,精装,False,141.68
42,西北旺,90867,五矿万科如园 ,360,2013,板楼,2499,3,4,南 北,如园四居，次顶层，二次装修，视野开阔可观百望山,高楼层(共10层),False,False,精装,True,275.02
105,颐和园,74205,北坞嘉园北里 ,360,2010,板楼,630,1,2,南 北,老业主诚意委托 客厅大窗户 接受换房 条件可谈,底层(共6层),True,False,精装,True,84.9
47,五道口,115385,东升园 ,360,1998,塔楼,750,1,1,南 北,电梯板楼大一居，精装不临街，户型好，购房成本低。,高楼层(共12层),False,True,简装,True,65
366,清河,85299,世华龙樾 ,360,2014,板塔结合,445,1,1,南,世华有房本一居 诚心出售 人车分流,18层,True,False,简装,False,52.17
170,苏州桥,99654,苏州街77号院 ,360,1987,板楼,575,1,2,南 北,苏州街77号院 高楼层随时签约 满五年单位分房随时看房,顶层(共6层),False,True,精装,True,57.7
205,中关村,112457,大泥湾 ,360,1982,板楼,650,1,3,南 北,大泥湾 3室1厅 650万,中楼层(共6层),False,True,简装,False,57.8
115,二里庄,97369,志新东路甲8号 ,360,1989,板楼,518,1,2,南,一层带小院子双南向厨房和卫生间都有窗户,底层(共6层),False,True,简装,False,53.2
216,知春路,97485,知春路52号院 ,360,1988,塔楼,620,1,2,南,双南向2居室 双轨地铁电梯房 满五年业主诚售,中楼层(共14层),False,True,精装,True,63.6
74,苏州桥,90987,三义庙北 ,360,1995,板楼,430,1,1,东,三环边 价格可谈 房龄1995年 正规 一居室,底层(共6层),False,True,简装,False,47.26
139,新街口,82813,志强南园 ,360,1987,塔楼,530,1,2,东北,小西天 志强南园东北向两居室 业主诚售,低楼层(共16层),False,True,简装,False,64
398,新街口,79775,红联南村 ,360,1984,板楼,340,1,1,南,西直门 红联南村 南向正规一居  诚售,低楼层(共6层),True,False,简装,False,42.62
124,牡丹园,96429,龙翔路小区 ,360,1994,塔楼,540,1,2,南,塔楼次顶层 南向采光和视野好 满五年唯一,高楼层(共16层),False,True,精装,True,56
909,苏州桥,79959,紫金庄园 ,360,1999,塔楼,535,1,2,西南,紫金庄园 西南两居 带客厅 ，高楼层带电梯 采光好,高楼层(共22层),False,True,简装,False,66.91
63,二里庄,99838,志新村 ,360,1993,塔楼,615,1,2,东南,志新村 双南朝向 有电梯 中高楼层没遮挡两居室,高楼层(共18层),False,True,精装,False,61.6
441,学院路,51148,学知轩 ,360,2001,塔楼,760,2,3,南 北,学知轩 南北三居复式 目前空置 看房随时,中楼层(共21层),False,True,简装,True,148.59
48,小西天,89478,今典花园 ,360,2002,塔楼,500,1,1,西,西直门  今典花园  满五年唯一  落地飘窗,高楼层(共25层),False,True,精装,False,55.88
120,西直门,84668,远洋风景 ,360,2002,板楼,1290,1,2,东南,北二环 西直门 东南好朝向 大两居 双卫 采光好,高楼层(共13层),False,True,毛坯,False,152.36
511,小西天,76010,北三环中路44号院 ,360,1965,板楼,435,1,2,南 北,北三环内 南北通透两居室  明厨明卫 中间楼层,中楼层(共6层),False,True,简装,False,57.23
182,知春路,84968,蓟门南里 ,360,1983,板楼,520,1,2,南 北,满五年唯一  南北通透 随时签约,底层(共6层),False,True,精装,False,61.2
109,四季青,94603,望塔园 ,360,2007,板楼,950,1,2,南 北,曙光花园板楼南北高楼层两居室，接受换房,顶层(共11层),False,True,精装,True,100.42
109,苏州桥,99272,小南庄社区 ,360,1995,板楼,545,1,1,南 北,小南庄社区 南北通透一居室  户型好 精装修 低楼层,底层(共6层),False,True,精装,False,54.9
332,定慧寺,68923,定慧福里 ,360,2009,板塔结合,440,1,1,东南,西四环内正规一居 采光充足无遮挡,顶层(共16层),False,True,精装,True,63.84
138,清河,66805,宝盛北里 ,360,2004,板楼,420,1,1,南 北,清河宝盛北里 钥匙房随时看 前后带阳台 满五年诚售,底层(共6层),False,True,精装,False,62.87
244,上地,131404,上地东里 ,360,1997,板楼,590,1,1,南 北,上地东里南北三层一居室，小区中间位置,中楼层(共6层),False,True,精装,True,44.9
295,西直门,104941,远洋风景 ,360,2002,板楼,924,1,2,东 西,满五年唯一北二环 东西通透全明格局两居室,中楼层(共13层),False,True,精装,False,88.05
225,马连洼,78471,百旺家苑 ,360,2003,板楼,780,1,2,南 北,观百望山 地铁马连洼站 南北精装带露台的两居室,顶层(共5层),False,True,精装,True,99.4
274,军博,81667,铁东小区 ,360,1996,板塔结合,539,1,2,东,电梯房，双东向，无遮挡，随时可看,中楼层(共11层),True,False,简装,False,66
112,六里桥,62849,铁路小区 ,360,1998,塔楼,563,1,3,东 南 北,海淀产权 铁路小区 东南北三居室 产权清晰,底层(共24层),False,True,简装,False,89.58
192,西三旗,68783,育新花园 ,360,1993,塔楼,596,1,2,东南,房子是央产房，满五年，家庭名下没有其他住房。,低楼层(共20层),False,True,简装,True,86.65
75,知春路,99738,首体家属院 ,360,1995,板楼,760,1,2,南 北,首体大学里，南北通透，全明格局，满五唯一,底层(共6层),False,True,精装,False,76.2
99,五棵松,113631,永定路西里 ,360,1997,板塔结合,817,1,3,东南,东南三居室，精装修，采光好。全实木装修,顶层(共17层),True,False,精装,True,71.9
184,清河,64305,美欣家园 ,360,2003,板楼,579,1,2,东南,美欣家园东南两居室，满五年唯一商品房，看房方便,底层(共16层),False,True,精装,False,90.04
66,清河,70129,燕清源 ,360,2005,板楼,520,1,1,西北,精装修一居室，已经改两居，业主诚意出售,中楼层(共28层),False,True,精装,False,74.15
412,新街口,95547,文慧园路2号院 ,360,2000,塔楼,650,1,2,南 北,小西天双南两居室 满五年 高楼层带电梯,高楼层(共12层),False,True,精装,True,68.03
469,上地,61970,怡美家园 ,360,2001,板楼,540,1,2,东 西,怡美家园两居室 总价低 诚意出售 小区环境好,低楼层(共12层),False,True,精装,True,87.14
197,新街口,79965,德胜门西大街甲5号 ,360,1998,塔楼,455,1,1,东,西直门地铁宿舍东向一居室 满五唯一 看房方便诚心出售,底层(共9层),False,True,简装,False,56.9
140,学院路,84485,富润家园 ,360,2000,塔楼,795,2,2,西,学院路精装两居室 格局方正 不临街 无遮挡,中楼层(共18层),False,True,精装,True,94.1
70,知春路,116485,太阳园 ,360,2002,塔楼,1250,1,2,西南,太阳园主卧室正南向，次卧朝西南L型窗户,中楼层(共26层),False,True,简装,False,107.31
86,马甸,93944,月季园 ,360,1998,板楼,729,1,2,东 西,月季园甲7号院，中国船舶公司央产大院，环境好，两居,低楼层(共6层),False,True,简装,False,77.6
111,五棵松,99272,永定路东街5号院 ,360,1980,板楼,545,1,2,南 北,永定路东街5号院满五年2居南北通透,高楼层(共6层),False,True,简装,True,54.9
55,西三旗,88795,育新花园 ,360,1994,板楼,420,1,1,东 西,育新小户型一居，东西通透，房本满五年，看房方便,中楼层(共5层),False,True,简装,False,47.3
105,五道口,94340,成府路20号院 ,360,1993,板楼,550,1,2,东 西,地质大学南门 满五年央产房 板楼带电梯 精装修两居,顶层(共9层),False,True,精装,False,58.3
98,学院路,85864,静淑苑 ,360,1996,塔楼,656,1,2,西南 北,静淑苑 高教社区 满五年唯一 全明格局 两室一厅,底层(共18层),False,True,简装,True,76.4
48,万柳,108630,汇新家园 ,360,2004,塔楼,1070,1,2,西 北,汇新家园 高层大两居 视野好 不临街 诚心出售,顶层(共16层),False,True,精装,False,98.5
84,海淀北部新区,53310,西六砖瓦厂家属楼 ,360,1985,板楼,298,1,2,南,满两年商品房，税费少，户型好，格局方正诚意卖。,中楼层(共5层),True,False,精装,False,55.9
112,西三旗,66961,富力桃园C区 ,360,2010,板塔结合,425,1,1,东北,富力桃园 中间层东北一居 户型方正 业主诚心出售,中楼层(共21层),True,False,精装,False,63.47
165,清河,73491,永泰园 ,360,1998,板楼,443,1,2,南,海淀永泰园板楼，南向两居，明厅户型。中间楼层。,6层,False,True,精装,True,60.28
154,四季青,83836,望塔园 ,360,2001,塔楼,890,1,3,南 北,望塔园 商品房三居室 总价单价低 带车位,低楼层(共17层),False,True,简装,True,106.16
88,五棵松,87209,复兴路30号院 ,360,1985,板塔结合,497,1,2,南,复兴路30号院，五棵松南向两居,顶层(共16层),False,True,其他,False,56.99
158,四季青,97649,诚品建筑 ,360,2004,板楼,1200,2,2,南,四季青 诚品建筑 南向格局2居室,高楼层(共14层),True,False,简装,False,122.89
34,五道口,110736,华清嘉园 ,360,2001,塔楼,818,1,1,西南,不临街 南向 正规一居室 看房方便,低楼层(共19层),False,True,精装,False,73.87
64,清河,77640,观景园 ,360,2008,板楼,700,1,2,南 北,观景园双通透户型大两居 满五年家庭唯一住宅 急售,底层(共6层),False,True,简装,False,90.16
69,西三旗,81062,育新花园 ,360,1996,板楼,565,1,2,南 北,育新花园   板楼南北通透两居  看房提前联系,顶层(共6层),True,False,简装,True,69.7
91,牡丹园,100000,塔院小区 ,360,1988,板塔结合,432,1,1,南,电梯直达；正南向；满五年，看房随时,中楼层(共18层),False,True,精装,False,43.2
83,白石桥,100470,外文局宿舍 ,360,1985,板楼,428,1,1,东,央产大院 满五唯一  产权干净 二层,低楼层(共6层),True,False,简装,False,42.6
68,知春路,104609,罗庄南里 ,360,1997,板楼,572,1,2,南 北,罗庄南里南北向方正2居 双轨地铁 采光好社区安静,中楼层(共6层),False,True,简装,True,54.68
193,牡丹园,110722,塔院小区 ,360,1993,板楼,600,1,2,南 北,塔院消夏东里一层带小院南北两居,底层(共6层),True,False,精装,True,54.19
186,学院路,82791,学清路18号院 ,360,1989,板楼,470,1,2,南 北,学院路北学清路 南北通透 二层 满五年只有一套,低楼层(共6层),False,True,毛坯,False,56.77
153,定慧寺,108731,恩济里小区 ,360,1992,板楼,548,1,2,南 北,恩济里  央产房  南北通透  露台  阁楼 车位 诚心卖,顶层(共6层),False,True,简装,True,50.4
292,西三旗,57417,沁春家园 ,360,2002,板楼,468,1,2,东 西,海淀沁春家园大两居  落地窗  业主诚心出售,高楼层(共6层),False,True,精装,True,81.51
167,双榆树,91270,青云北区 ,360,1984,板楼,575,1,2,南 北,南北通透 全明格局 前后双阳台 板楼2层无遮挡 满五年,低楼层(共6层),False,True,简装,False,63
195,上地,123698,上地东里 ,360,1995,板楼,760,1,2,南 北,南北通透 户型方正 两居室 看房方便,中楼层(共6层),False,True,简装,True,61.44
376,二里庄,77453,二里庄北里 ,360,1992,板楼,450,1,2,南 北,南北通透小两居总价低，户型好楼层佳采光好，看房方便,高楼层(共6层),False,True,精装,False,58.1
141,学院路,84346,逸成东苑 ,360,2003,塔楼,660,1,2,西,2003年新社区 好户型，好楼层 诚意卖,10层,False,True,其他,False,78.25
218,田村,72280,永达逸家 ,360,2004,板塔结合,740,2,2,南,海淀区两室两卫，不临街，精装修，配套成熟,高楼层(共15层),False,True,精装,False,102.38
197,西二旗,53298,智学苑 ,360,2001,塔楼,480,1,2,南 西,智学苑 两居室 满五唯一 诚心出售,底层(共24层),False,True,精装,True,90.06
150,双榆树,99527,双榆树西里 ,360,1983,板楼,610,1,2,南 北,双榆树西里 2层南北通透 全明格局 随时签约,低楼层(共6层),True,False,精装,False,61.29
233,新街口,82255,志强南园 ,360,1994,板楼,375,1,1,西,北二环积水潭 大客厅一居室 建筑年代94年 看房方便,底层(共6层),False,True,精装,False,45.59
164,清河,69628,芳清园 ,360,2007,板楼,475,1,1,东,芳清园 不临街 正规一居室 带电梯 诚心出售,中楼层(共9层),True,False,简装,False,68.22
48,安宁庄,65709,安宁里南区 ,360,2000,板楼,480,1,2,南 北,安宁里南区南北向二居室看房提前约,7层,False,True,简装,False,73.05
229,西直门,79011,交大东路56号院 ,360,1993,板楼,460,1,2,西南,交大东路56号院 西南西 两居室 满两年唯一住房 高层,顶层(共6层),True,False,精装,True,58.22
294,五道口,80723,展春园 ,360,1984,板楼,469,1,2,南 北,五道口低总价两居室 户型好 采光好 安静 通风 通透,顶层(共6层),False,True,简装,False,58.1
114,小西天,95612,今典花园 ,360,1999,塔楼,512,1,1,东,小西天 今典花园小区正规一居室 精装修 税费少,中楼层(共26层),False,True,精装,False,53.55
120,西三旗,61335,富力桃园C区 ,360,2010,板塔结合,556,1,2,南,满五年唯一商品房 客厅朝南 卧室朝南 精装修自住,底层(共21层),False,True,精装,False,90.65
140,学院路,88333,逸成东苑 ,360,2003,塔楼,483,1,1,东南,2003年新社区，正规一居 诚意卖,22层,False,True,简装,False,54.68
336,清河,77428,小营东路6号院 ,360,1990,板楼,295,1,1,南,清河小营东路6号院正规一居室电科院,中楼层(共5层),False,True,简装,True,38.1
108,西直门,87913,交大东路48号院 ,360,1982,板楼,560,1,2,南 北,西直门南北全明两居室 满五唯一视野好,高楼层(共6层),False,True,精装,False,63.7
174,马连洼,81409,百旺家苑 ,360,2003,板楼,490,1,1,南,南向一居室，中间楼层，格局方正,中楼层(共9层),False,True,简装,False,60.19
363,清河,54159,福美苑 ,360,2012,板楼,450,1,2,南,高楼层，视野好，采光无遮挡，2012年小区,高楼层(共21层),False,True,简装,False,83.09
141,西三旗,58994,建材城东二里 ,360,2001,板楼,470,1,2,南 北,建材城东二里 卫生间干湿分离 海淀产权 南北双阳台,中楼层(共6层),False,True,简装,False,79.67
100,紫竹桥,75147,豪柏国际公寓 ,360,2002,塔楼,628,1,2,西南,03年住宅小区 车位充足 高层带电梯 总价低,高楼层(共22层),False,True,精装,False,83.57
169,定慧寺,83016,八里庄北里 ,360,1996,板塔结合,435,1,1,南,精装一居室 朝南采光好 空间大 北面慈寿寺地铁,底层(共10层),False,True,精装,False,52.4
126,西三旗,68285,富力桃园C区 ,360,2009,板塔结合,605,1,2,南,富力桃园优质两居室 小区中间位置 高楼层 满五年唯一,高楼层(共18层),False,True,精装,False,88.6
67,西直门,110680,铁道科学研究院 ,360,2000,塔楼,1480,2,3,南 北,2000年新房 南北向  满五年唯一 大三居室 中间楼层,中楼层(共18层),False,True,简装,False,133.72
66,学院路,87784,逸成东苑 ,360,2003,塔楼,480,1,1,东南,逸成东苑、经典一居室、业主诚意出售,22层,False,True,简装,False,54.68
136,小西天,77384,红联北村 ,360,1992,板楼,375,1,1,东,大一居，中楼层，满五年，唯一住房，1992年的楼,低楼层(共6层),False,True,简装,False,48.46
50,小西天,91926,文慧园北路甲26号 ,360,1984,板塔结合,518,1,2,南,文慧园  双南向两居室精装修看房方便满五年,低楼层(共13层),False,True,精装,False,56.35
141,清河,77515,观景园 ,360,2008,板楼,665,1,2,西南,观景园两居，中间位置，全明格局，精装修,6层,True,False,精装,False,85.79
135,皂君庙,87139,学院派 ,360,2009,塔楼,790,1,2,西南,2009年中海地产开发 精装南向两居 诚心出售,高楼层(共21层),True,False,精装,False,90.66
47,皂君庙,111702,农影小区 ,360,1982,板楼,589,1,2,南 西,农影小区，中间楼层两居室，满五年唯一,低楼层(共6层),True,False,简装,False,52.73
